gene_symbol	MTI_continuous	GNN_EXERCISE_SUP_MTI_MULTI_pred	GNN_EXERCISE_SUP_MTI_MULTI_multi_prob	GNN_EXERCISE_SUP_MTI_MULTI_rank_MTIonly	GNN_EXERCISE_SUP_MTI_MULTI_rank_MTIonly_scaled	GNN_EXERCISE_SUP_MTI_MULTI_hybrid_score	GNN_EXERCISE_SUP_MTI_MULTI_rank	GNN_EXERCISE_SUP_MTI_MULTI_rank_scaled	MR_nominal_any
GLT8D2	1.4277794515918	2.5409145	0.08301627	492	0.8372555518727213	0.8110148	642	0.7875372886973815	True
ERCC1	0.664890360027356	0.9854083	0.140314	742	0.7543917799138217	0.81092364	643	0.7872058336095459	True
HDDC2	3.60194780061702	3.0244107	0.06490632	426	0.8591315876698707	0.8091871	644	0.7868743785217103	True
PADI2	3.43218644025861	2.8491492	0.070907846	455	0.8495193901226383	0.8063677	645	0.7865429234338747	True
JMJD1C	-10.4760705476143	-0.12072717	0.1799061	1091	0.6387139542591979	0.8037303	646	0.7862114683460392	True
AGR3	1.32898974528898	2.4729395	0.0843058	502	0.8339410009943653	0.8035021	647	0.7858800132582036	True
ITGBL1	0.77218935053872	2.0922773	0.09804054	563	0.8137222406363938	0.80170447	648	0.785548558170368	True
GPC1	2.89372213485389	2.1495287	0.09535996	553	0.8170367915147497	0.79817283	650	0.7848856479946967	True
CD40LG	1.86842877517671	2.210824	0.09305811	544	0.8200198873052701	0.79790425	651	0.7845541929068611	True
PAXX	2.3001945260218	2.6886735	0.07495879	472	0.8438846536294332	0.79485583	652	0.7842227378190255	True
NLGN1	0.640438395645817	1.4351467	0.120191045	676	0.7762678157109711	0.78895813	653	0.7838912827311899	True
POMC	11.1186074523936	0.6289186	0.14971142	807	0.7328471992045078	0.787814	654	0.7835598276433543	True
TSPAN1	2.49450837738369	2.7314453	0.07204172	467	0.8455419290686113	0.78656304	655	0.7832283725555187	True
RNASE4	3.3334619466135	3.0325549	0.060506083	424	0.859794497845542	0.78383446	656	0.7828969174676831	True
RARRES1	0.715083545288189	2.179778	0.09183722	547	0.8190255220417634	0.78328204	657	0.7825654623798475	True
DUSP13	0.183634157320515	2.2288148	0.09000635	539	0.8216771627444481	0.78313303	658	0.782234007292012	True
DUSP29	0.581564816434352	2.2288148	0.09000635	538	0.8220086178322837	0.78313303	659	0.7819025522041764	True
PSMG3	3.95978506217157	3.0826313	0.058377158	417	0.8621146834603911	0.78207934	660	0.7815710971163408	True
TNFRSF12A	2.31657768359191	2.4844606	0.0803738	501	0.8342724560822009	0.78181404	661	0.7812396420285052	True
TREH	3.19096377818398	1.7204725	0.10820021	624	0.7935034802784223	0.7798189	662	0.7809081869406695	True
CFD	1.04155967080646	2.5491335	0.07765465	491	0.8375870069605569	0.77973473	663	0.7805767318528339	True
HDGFL2	3.17173306475319	2.3620687	0.0843279	520	0.8279748094133245	0.7783797	664	0.7802452767649983	True
PRKD2	0.562003312871461	1.6885428	0.10898692	627	0.7925091150149155	0.7774091	665	0.7799138216771627	True
COMMD1	3.15092509424065	2.8848758	0.064318635	448	0.8518395757374876	0.77376384	666	0.7795823665893271	True
MCEE	4.0377524818708	2.243251	0.087933846	535	0.8230029830957906	0.77360696	667	0.7792509115014915	True
NAMPT	2.78955697214691	2.7991083	0.067431755	461	0.8475306595956248	0.7734735	668	0.7789194564136559	True
APOC1	-0.509869773833803	1.7535866	0.105786465	618	0.7954922108054359	0.77243817	669	0.7785880013258204	True
IL2RA	-0.105092649185282	1.8167132	0.10308188	605	0.7998011269472987	0.7700966	671	0.7779250911501492	True
EFNA1	0.456799941234182	2.0573328	0.094120055	568	0.8120649651972158	0.7695017	672	0.7775936360623136	True
PSME2	2.57824599792667	1.9360801	0.09811493	577	0.8090818694066954	0.766579	673	0.777262180974478	True
LILRA4	0.51868896256744	2.1984084	0.08772296	546	0.819356977129599	0.76208675	674	0.7769307258866424	True
PAFAH1B3	2.23623864377245	2.907269	0.061230343	446	0.8525024859131588	0.7597697	675	0.7765992707988068	True
YWHAQ	-1.21185328353325	0.16574551	0.16210777	971	0.6784885647994696	0.7589428	676	0.7762678157109711	True
PI3	0.700716895373254	2.376349	0.08043069	518	0.8286377195889957	0.75753534	677	0.7759363606231355	True
EDN1	1.96492515242621	2.7563224	0.066303596	465	0.8462048392442824	0.75675	678	0.7756049055352999	True
AMBP	0.572007406730622	1.9344374	0.0963976	578	0.8087504143188597	0.7555859	679	0.7752734504474643	True
NECTIN1	-0.221549955225188	1.447107	0.114002146	674	0.7769307258866424	0.753415	680	0.7749419953596288	True
DCUN1D1	3.7240081314299	2.8500094	0.061330628	454	0.8498508452104739	0.7473447	681	0.7746105402717932	True
PRAP1	6.35407464230348	2.5627706	0.07083809	487	0.8389128273118992	0.7406925	682	0.7742790851839576	True
NIT1	0.418060097757471	2.1115394	0.086912364	558	0.8153795160755718	0.7372837	683	0.773947630096122	True
ACTN2	0.767930127523525	1.65496	0.10371252	632	0.7908518395757375	0.7371448	684	0.7736161750082864	True
ENDOU	0.149449769996035	1.9008025	0.09451761	588	0.8054358634405038	0.7362985	685	0.7732847199204508	True
CHAD	1.82990426485717	2.3723347	0.07699425	519	0.8283062645011601	0.73537225	686	0.7729532648326152	True
BST1	1.79087778859081	2.2900145	0.079661615	530	0.8246602585349685	0.7331109	687	0.7726218097447796	True
PZP	-0.0078949916986758	1.8666445	0.094754666	593	0.8037785880013258	0.72998226	688	0.772290354656944	True
KIAA1549	0.0042977436058223	1.3048204	0.115404665	693	0.770633079217766	0.72967094	689	0.7719588995691083	True
COL5A1	3.46232682484202	0.6907316	0.13783632	796	0.7364932051706994	0.728469	690	0.7716274444812727	True
PDIA5	1.9373218290077	2.4056973	0.074502066	512	0.8306264501160093	0.727563	691	0.7712959893934372	True
GZMH	1.36112422269477	2.0201719	0.08869923	571	0.811070599933709	0.72751683	692	0.7709645343056016	True
FKBPL	0.647364521583473	1.9128714	0.09255914	584	0.8067616837918462	0.7269382	693	0.770633079217766	True
MAN1A2	1.16427062659517	1.7883077	0.096942544	611	0.797812396420285	0.72566366	694	0.7703016241299304	True
UGDH	0.373900576437826	2.5284643	0.06905981	494	0.83659264169705	0.72188103	696	0.7696387139542592	True
CD248	4.58798903416108	1.0480735	0.123279445	733	0.757374875704342	0.7198702	697	0.7693072588664236	True
CACNA1H	-5.20887103096778	-0.2672767	0.17091033	1138	0.6231355651309247	0.71471906	698	0.768975803778588	True
CRH	-2.47374415900444	1.3096255	0.112745814	690	0.7716274444812727	0.71432513	699	0.7686443486907524	True
RUVBL1	1.10999842323243	2.352641	0.073662214	522	0.8273118992376532	0.71028244	700	0.7683128936029168	True
TBCA	3.72809312206352	2.7996209	0.056893013	460	0.8478621146834604	0.7084258	701	0.7679814385150812	True
VNN2	0.733620618263586	1.9265813	0.08880295	583	0.8070931388796818	0.7068359	702	0.7676499834272457	True
SLC16A1	9.65353712258697	3.5771446	0.0278578	356	0.8823334438183627	0.7060302	703	0.76731852833941	True
CD99	-1.92338502355543	0.9850459	0.123268664	743	0.7540603248259861	0.7054443	704	0.7669870732515744	True
PCDH7	-4.45442666817041	-0.32227486	0.17097662	1160	0.6158435531985416	0.7025991	705	0.7666556181637388	True
SMOC1	0.835629387278646	1.930394	0.087855846	580	0.8080875041431886	0.7018483	706	0.7663241630759032	True
S100A4	0.244656307061399	2.3066146	0.073646985	525	0.8263175339741465	0.6997024	707	0.7659927079880676	True
ITGAX	1.30084157741713	1.8133438	0.09137175	606	0.799469671859463	0.6969215	708	0.765661252900232	True
TDP1	0.10400033607197	1.0427563	0.11966961	734	0.7570434206165064	0.69633806	709	0.7653297978123964	True
ADAMTS16	-4.35414817332555	-0.30820793	0.16909654	1156	0.617169373549884	0.69417876	710	0.7649983427245608	True
GPIHBP1	0.156310684651638	2.1538124	0.0782623	552	0.8173682466025853	0.69342834	711	0.7646668876367252	True
RRM2B	0.643462183113819	1.9390012	0.086031064	576	0.809413324494531	0.692526	712	0.7643354325488896	True
PRSS22	0.360759512582034	2.1017375	0.07976534	560	0.8147166058999006	0.69085824	713	0.764003977461054	True
ADM	8.017055805686	1.8032652	0.09070935	609	0.7984753065959562	0.6905295	714	0.7636725223732185	True
GIP	2.60375028927878	2.4137495	0.06769245	511	0.8309579052038448	0.6872915	715	0.7633410672853829	True
CSPG4	6.61024032818001	0.7906369	0.12725168	776	0.7431223069274113	0.6857816	716	0.7630096121975473	True
PAGR1	2.49188052176563	2.199034	0.07469686	545	0.8196884322174346	0.68168473	717	0.7626781571097117	True
LRG1	0.237700573466846	1.8055288	0.089073874	608	0.7988067616837918	0.68093246	718	0.762346702021876	True
BTC	-1.21645428756982	1.5785965	0.09737755	650	0.7848856479946967	0.68057626	719	0.7620152469340404	True
MICB	1.88671266023835	1.5310136	0.098354414	662	0.7809081869406695	0.67577595	721	0.7613523367583692	True
SCAMP3	0.190078088590475	1.8684716	0.085852556	592	0.8041100430891615	0.6753539	722	0.7610208816705336	True
PAEP	1.20305363524429	1.7256967	0.09101351	623	0.7938349353662578	0.6747382	723	0.760689426582698	True
FUS	5.21977421438858	2.0138686	0.07873863	572	0.8107391448458734	0.6644912	724	0.7603579714948624	True
BECN1	1.28054658359653	1.7272149	0.08912259	621	0.794497845541929	0.66339195	725	0.7600265164070269	True
SELPLG	10.5125466580491	2.306811	0.067726344	524	0.8266489890619821	0.663138	726	0.7596950613191913	True
IL13RA1	0.505468472329252	1.8418509	0.0843186	597	0.8024527676499834	0.65980417	727	0.7593636062313557	True
MEP1B	0.271545407916483	1.4001704	0.100213446	680	0.7749419953596288	0.65746176	728	0.7590321511435201	True
CPPED1	2.87836615496317	2.4906273	0.059823733	500	0.8346039111700364	0.6561513	729	0.7587006960556845	True
TGFBR1	0.288053967092133	1.7758642	0.08610375	612	0.7974809413324494	0.655809	730	0.7583692409678489	True
CPVL	1.05383730103796	1.5562919	0.09356641	654	0.7835598276433543	0.6519292	732	0.7577063307921776	True
HMMR	0.404706279528414	1.3048617	0.10253682	692	0.7709645343056016	0.65011436	733	0.757374875704342	True
CTSF	0.904599243488336	1.7020601	0.08769456	625	0.7931720251905867	0.6488311	734	0.7570434206165064	True
CDC26	0.108477325903792	1.6145207	0.09071481	640	0.7882001988730527	0.64756274	735	0.7567119655286708	True
C7	2.85916888172394	1.172207	0.106778316	716	0.7630096121975473	0.64611894	736	0.7563805104408353	True
SEL1L	0.303843757621086	1.2989159	0.10141838	695	0.7699701690420948	0.64184403	737	0.7560490553529997	True
TPPP3	2.13290442653012	2.3896687	0.061151598	513	0.8302949950281737	0.6413611	738	0.7557176002651641	True
RNASE1	2.74455827865327	2.5633705	0.05474485	486	0.8392442823997348	0.6413195	739	0.7553861451773285	True
IL1RAP	1.68111976647836	1.2273363	0.10358469	708	0.765661252900232	0.6389315	740	0.7550546900894929	True
CPXM2	0.254296908108242	1.3607789	0.09857918	685	0.7732847199204508	0.63838226	741	0.7547232350016573	True
MAP1LC3A	1.26963901257339	2.4923365	0.056433983	499	0.834935366257872	0.6355808	742	0.7543917799138217	True
IL1A	-3.30431709211557	0.9531456	0.11306298	747	0.7527345044746437	0.63507164	743	0.7540603248259861	True
BOC	1.52962175131179	0.18836798	0.14115494	967	0.679814385150812	0.63453865	744	0.7537288697381505	True
CCL23	2.70209044196122	1.7637326	0.0830399	615	0.7964865760689427	0.6341004	745	0.7533974146503148	True
LECT2	2.53755238149859	1.8587154	0.07941864	594	0.8034471329134902	0.6333482	746	0.7530659595624792	True
FEN1	0.789566925107898	1.6339655	0.087659836	635	0.7898574743122307	0.6331028	747	0.7527345044746437	True
LBR	1.72962048877535	1.2069031	0.10269538	711	0.7646668876367252	0.6287775	749	0.7520715942989725	True
SUSD4	0.110244587015698	1.5670195	0.08902906	651	0.7845541929068611	0.62631726	750	0.7517401392111369	True
GGCT	1.37047043726008	2.377951	0.05875245	517	0.8289691746768313	0.62385684	752	0.7510772290354657	True
ADGRB3	-0.253553392975054	-0.3853414	0.16044904	1187	0.6068942658269805	0.6231356	753	0.7507457739476301	True
TRAF2	0.855868390500258	1.3694255	0.09546889	683	0.773947630096122	0.6211203	754	0.7504143188597945	True
ITM2A	0.547605627188073	1.9027456	0.07476195	587	0.8057673185283394	0.6145856	755	0.7500828637719589	True
CD3D	0.324708127722506	1.598212	0.08580454	646	0.7862114683460392	0.61348546	756	0.7497514086841233	True
SIL1	0.457933805591275	1.5820743	0.08629497	647	0.7858800132582036	0.6128414	757	0.7494199535962877	True
IFI30	0.768369413664622	1.9039568	0.07440453	586	0.806098773616175	0.61265147	758	0.749088498508452	True
PYDC1	3.99456127044923	2.4218664	0.05530467	509	0.831620815379516	0.612543	759	0.7487570434206166	True
SLC34A3	1.39984117835097	2.382185	0.056662526	515	0.8296320848525025	0.6118988	760	0.7484255883327809	True
PSME1	0.314047292704266	1.9492697	0.07217344	574	0.8100762346702022	0.60917926	762	0.7477626781571097	True
ARHGAP5	-2.25802908033609	-0.35698342	0.15675637	1173	0.6115346370566788	0.60676324	763	0.7474312230692741	True
MYH9	2.84422713189548	0.47141945	0.12603985	855	0.7169373549883991	0.6055631	764	0.7470997679814385	True
MEF2C	0.367752097861758	-1.3563368	0.19291936	1433	0.5253563142194233	0.6026941	765	0.7467683128936029	True
CAPG	3.66866360133836	1.8260247	0.07561979	602	0.8007954922108055	0.60241103	766	0.7464368578057673	True
STXBP3	0.573383148026009	1.5201042	0.086733125	663	0.7805767318528339	0.60143244	767	0.7461054027179317	True
PLA2G2A	0.375237710227144	1.77506	0.076794885	613	0.7971494862446139	0.59806603	769	0.7454424925422605	True
TNFRSF11B	0.341110106392107	1.800768	0.07578917	610	0.7981438515081206	0.5977043	771	0.7447795823665894	True
TP53BP1	0.0091005377176847	1.1753335	0.0986956	715	0.7633410672853829	0.5968532	772	0.7444481272787538	True
APOA2	-1.30007885738878	1.4838728	0.08652424	666	0.7795823665893271	0.5918864	773	0.7441166721909181	True
NCAM1	15.2434062210682	2.057116	0.06503927	569	0.8117335101093802	0.5896363	774	0.7437852171030825	True
FGFBP2	0.149210481302351	1.6149565	0.08119344	639	0.7885316539608883	0.5887884	775	0.7434537620152469	True
IGFBP6	0.774388577971067	1.6132797	0.08063301	642	0.7875372886973815	0.58494097	777	0.7427908518395757	True
MRPL28	1.09781115519001	2.2587492	0.056753796	532	0.8239973483592973	0.5843415	778	0.7424593967517401	True
KIR2DL2	0.587066008228679	1.7303551	0.07621054	620	0.7948293006297646	0.58426803	779	0.7421279416639045	True
ASPSCR1	1.78636928378842	1.356803	0.08991313	687	0.7726218097447796	0.5838915	780	0.7417964865760689	True
PROK1	6.73766835018402	1.9293762	0.06758227	581	0.807756049055353	0.5762584	781	0.7414650314882334	True
AFAP1	0.123576238266861	0.36019427	0.12537883	898	0.7026847862114683	0.57613605	782	0.7411335764003978	True
CASP1	0.0001726323887715	1.0567302	0.09955003	731	0.7580377858800132	0.57511574	783	0.7408021213125622	True
CD63	2.91832897355559	2.1581502	0.058943443	550	0.8180311567782566	0.5749619	784	0.7404706662247266	True
SEMA7A	0.202479992504173	1.3711905	0.08789671	682	0.7742790851839576	0.57470113	785	0.740139211136891	True
KITLG	0.840837830792455	1.8383697	0.07039912	600	0.8014584023864766	0.5729425	786	0.7398077560490554	True
FOLH1	0.531109268062954	1.616227	0.0784476	638	0.7888631090487239	0.57209945	787	0.7394763009612197	True
SORD	0.220718887567895	2.2988558	0.0526811	527	0.8256546237984753	0.56829596	788	0.7391448458733841	True
TIGAR	0.256152292833687	1.1137074	0.09625486	723	0.760689426582698	0.5677214	789	0.7388133907855485	True
DTNB	1.0453614733506	1.1022038	0.09557795	725	0.7600265164070269	0.56091505	790	0.7384819356977129	True
CXCL5	0.729866468445299	1.757615	0.07137603	617	0.7958236658932715	0.56058514	791	0.7381504806098773	True
CADPS	-5.58261524922464	-1.1260328	0.17704621	1363	0.5485581703679151	0.5570141	792	0.7378190255220418	True
NCF2	0.46297660158562	1.1912187	0.09159004	713	0.764003977461054	0.5565363	793	0.7374875704342062	True
ATRN	0.0	-1.2057593	0.17968906	1382	0.5422605236990388	0.5551921	794	0.7371561153463706	True
PRTN3	0.324304884557145	1.7597624	0.07034307	616	0.7961551209811071	0.55468726	795	0.736824660258535	True
PCDH12	0.902954334600242	0.23539956	0.12602614	946	0.6867749419953596	0.5517074	796	0.7364932051706994	True
SLC44A4	-0.28214900658043	1.5343084	0.07810245	660	0.7815710971163408	0.5513022	797	0.7361617500828638	True
COL15A1	1.06412436205432	0.2827909	0.124163926	928	0.6927411335764004	0.55098957	798	0.7358302949950282	True
GHRHR	0.665621640303023	1.6623496	0.072793156	630	0.7915147497514087	0.54764396	800	0.735167384819357	True
CAPS	1.31238191945074	1.4806423	0.07930752	668	0.7789194564136559	0.5465271	801	0.7348359297315213	True
VCPKMT	0.770515104961303	2.0424185	0.058074094	570	0.8114020550215446	0.54322004	802	0.7345044746436857	True
EDDM3B	0.951033474206964	1.6343082	0.07299053	634	0.7901889294000662	0.54247594	803	0.7341730195558502	True
CCL26	0.231286717563497	1.6857225	0.071085386	628	0.7921776599270799	0.5424092	804	0.7338415644680146	True
ADAMTS15	-0.0031614441556546	1.2277013	0.08705147	707	0.7659927079880676	0.53678447	805	0.733510109380179	True
ADD1	2.00614457775669	0.35580343	0.118556306	903	0.7010275107722903	0.5329498	807	0.7328471992045078	True
TIMP4	0.281503258613933	1.5983064	0.07267446	645	0.7865429234338747	0.5323195	808	0.7325157441166722	True
CHIT1	0.0889414757095881	0.797629	0.10206589	775	0.7434537620152469	0.53164274	809	0.7321842890288366	True
BMPER	2.96197642530053	1.4903628	0.07634244	665	0.7799138216771627	0.5304076	810	0.731852833941001	True
LCN15	0.229168665023808	1.6213077	0.07127687	636	0.7895260192243951	0.528918	811	0.7315213788531654	True
DEFB118	0.243216643738212	1.4426948	0.07760312	675	0.7765992707988068	0.5273429	812	0.7311899237653298	True
NPPB	4.02659469014765	1.8202443	0.06346915	604	0.8001325820351343	0.52596277	813	0.7308584686774942	True
SP6	0.0	-1.5671369	0.18815623	1485	0.5081206496519721	0.52521694	814	0.7305270135896585	True
TGFB1	1.75716416590988	1.7407198	0.06613534	619	0.7951607557176003	0.52433115	815	0.730195558501823	True
PFKFB2	0.224001538261281	1.2105205	0.08559025	710	0.7649983427245608	0.5238351	816	0.7298641034139874	True
SAG	0.11733237508407	1.5998265	0.07076003	644	0.7868743785217103	0.52082825	817	0.7295326483261518	True
CD84	3.20499824200683	1.4759449	0.0747003	669	0.7785880013258204	0.516969	818	0.7292011932383162	True
TK1	1.4251749549052	1.1297438	0.08675933	722	0.7610208816705336	0.51266104	819	0.7288697381504806	True
ARHGEF10	-0.573740184735439	-0.626159	0.15116587	1250	0.5860125952933377	0.5108708	821	0.7282068279748094	True
ARHGEF12	-2.21317603779802	-0.7104601	0.1527069	1274	0.5780576731852834	0.5011937	822	0.7278753728869738	True
MMP7	0.235076864644419	1.5804489	0.0678776	648	0.785548558170368	0.4985906	823	0.7275439177991382	True
CASP8	1.71348436718848	0.39771098	0.1106217	885	0.7069937023533311	0.49343514	825	0.726881007623467	True
C19orf12	-3.86433669600572	1.2811004	0.077870294	698	0.768975803778588	0.49217987	826	0.7265495525356315	True
PGF	1.35431435616616	1.0779009	0.08508789	728	0.7590321511435201	0.49051484	827	0.7262180974477959	True
CCT5	2.52001518546003	1.8414986	0.056784537	598	0.8021213125621478	0.489472	828	0.7258866423599603	True
PER3	-2.54925548125607	0.09420742	0.12076356	1001	0.6685449121644017	0.4870002	829	0.7255551872721246	True
CTF1	0.1209843544189	1.5568495	0.06676516	653	0.7838912827311899	0.4863355	830	0.725223732184289	True
AMBN	12.5976696002415	1.6133219	0.06341859	641	0.7878687437852171	0.47850835	831	0.7248922770964534	True
NFIC	-3.44888230399758	-1.8344566	0.19042991	1548	0.4872389791183295	0.47837394	833	0.7242293669207822	True
FSTL1	0.173082927835055	1.2229564	0.07754546	709	0.7653297978123964	0.47692478	834	0.7238979118329466	True
DNLZ	1.23587290851312	1.8339288	0.05490593	601	0.801126947298641	0.47613138	835	0.723566456745111	True
FABP1	0.32891844135739	1.9125749	0.051847436	585	0.8064302287040106	0.4751371	836	0.7232350016572754	True
LAYN	0.235452865790117	1.0816977	0.08227517	727	0.7593636062313557	0.473988	837	0.7229035465694399	True
AGRP	0.544985299190781	0.36938792	0.10770552	895	0.7036791514749752	0.46895084	838	0.7225720914816043	True
IL2	0.208466410590455	1.4740053	0.065903075	671	0.7779250911501492	0.46213108	839	0.7222406363937687	True
SMPD3	0.433978986114663	0.48981524	0.101293996	845	0.720251905866755	0.4567425	841	0.7215777262180975	True
NECAP2	0.88535890157065	1.2663062	0.07168316	702	0.7676499834272457	0.45055237	843	0.7209148160424262	True
MRPS16	0.542683813701125	1.5420883	0.061510522	659	0.7819025522041764	0.4504814	844	0.7205833609545906	True
TTN	0.677362676824673	0.9005147	0.08440947	753	0.7507457739476301	0.44590724	845	0.720251905866755	True
EIF5A	0.221540418658668	1.6083642	0.058328293	643	0.7872058336095459	0.4459039	846	0.7199204507789194	True
GNPDA1	1.37017028412526	1.0632209	0.078401215	730	0.7583692409678489	0.44582456	847	0.7195889956910838	True
RNF168	-0.152607968826708	-0.13838463	0.12262526	1093	0.6380510440835266	0.4455217	848	0.7192575406032483	True
CD2AP	4.52983647046575	0.5947828	0.094799936	819	0.7288697381504806	0.44050175	849	0.7189260855154127	True
BCL7A	4.70243804298811	0.07239543	0.11366914	1008	0.6662247265495526	0.43816388	850	0.7185946304275771	True
PTEN	-0.23289317270951	-1.9871857	0.18918169	1592	0.47265495525356316	0.43586046	851	0.7182631753397415	True
PRSS2	0.215535766995507	1.3257484	0.06669367	688	0.772290354656944	0.4332431	852	0.7179317202519059	True
PARK7	4.42311598112922	2.0707803	0.03880079	566	0.8127278753728869	0.43050852	853	0.7176002651640703	True
CD160	2.30795921775685	1.1673039	0.07193762	717	0.7626781571097117	0.42957073	854	0.7172688100762347	True
CPLX2	2.10910192005247	1.6813172	0.052840218	629	0.7918462048392443	0.42858982	855	0.7169373549883991	True
UROS	3.40512972168188	1.3167893	0.06626286	689	0.7719588995691083	0.4285382	856	0.7166058999005634	True
UROD	5.12115679157227	1.2862382	0.06694184	697	0.7693072588664236	0.42577627	860	0.7152800795492211	True
TMPRSS11D	0.166634960342004	1.544419	0.057414718	658	0.782234007292012	0.42568678	861	0.7149486244613855	True
IDI2	4.89944300203681	1.2731305	0.067235105	701	0.7679814385150812	0.42460334	862	0.7146171693735499	True
FOXJ3	2.97465381455236	1.0083822	0.07695443	738	0.7557176002651641	0.4243851	863	0.7142857142857143	True
